2025-02-24 09:30,SOAR,17.75,3.75,4470000
2025-02-24 09:30,MLGO,4.53,6.36,63430000
2025-02-24 09:30,GDEV,0.48,20.9,378420000
2025-02-24 09:30,IVVD,0.46,1.77,211720000
2025-02-24 09:30,BURU,0.44,0.29,5380000
2025-02-24 09:30,PONY,0.32,23.61,8240000000
2025-02-24 09:30,HOLO,0.32,1.57,32250000
2025-02-24 09:30,TXMD,0.29,1.3,14990000
2025-02-24 09:30,CELH,0.28,32.62,7670000000
2025-02-24 09:30,WIMI,0.27,1.27,124720000
2025-02-24 09:30,NKGN,0.27,0.57,25600000
2025-02-24 09:30,ZBAO,0.25,1.56,49180000
2025-02-24 09:30,VICR,0.23,63.67,2870000000
2025-02-24 09:30,SEI,0.23,35.96,2410000000
2025-02-24 09:30,EAF,0.23,1.25,321580000
2025-02-24 09:30,OSRH,0.22,4.22,75240000
2025-02-24 09:30,SLRN,0.2,2.6,260850000
2025-02-24 09:30,ABVC,0.2,0.7,8570000
2025-02-24 09:30,AVTX,0.18,8.44,88310000
2025-02-24 09:30,RTC,0.18,0.54,13700000
2025-02-24 09:30,SOAR,17.75,3.75,4470000
2025-02-24 09:30,MLGO,4.53,6.36,63430000
2025-02-24 09:30,GDEV,0.48,20.9,378420000
2025-02-24 09:30,IVVD,0.46,1.77,211720000
2025-02-24 09:30,BURU,0.44,0.29,5380000
2025-02-24 09:30,PONY,0.32,23.61,8240000000
2025-02-24 09:30,HOLO,0.32,1.57,32250000
2025-02-24 09:30,TXMD,0.29,1.3,14990000
2025-02-24 09:30,CELH,0.28,32.62,7670000000
2025-02-24 09:30,WIMI,0.27,1.27,124720000
2025-02-24 09:30,NKGN,0.27,0.57,25600000
2025-02-24 09:30,ZBAO,0.25,1.56,49180000
2025-02-24 09:30,VICR,0.23,63.67,2870000000
2025-02-24 09:30,SEI,0.23,35.96,2410000000
2025-02-24 09:30,EAF,0.23,1.25,321580000
2025-02-24 09:30,OSRH,0.22,4.22,75240000
