2025-02-18 03:48,JTAI,1.34,6.03,7850000
2025-02-18 03:48,SRM,0.96,0.7,9710000
2025-02-18 03:48,WRD,0.83,31.5,8650000000
2025-02-18 03:48,INLF,0.81,16.33,236780000
2025-02-18 03:48,MBRX,0.72,2.18,6540000
2025-02-18 03:48,SPGC,0.49,0.89,7920000
2025-02-18 03:48,ALLO,0.45,2.04,427730000
2025-02-18 03:48,FTEL,0.36,1.21,24350000
2025-02-18 03:48,XHG,0.35,0.99,20320000
2025-02-18 03:48,FORA,0.3,3.59,111350000
2025-02-18 03:48,CNSP,0.3,0.14,8050000
2025-02-18 03:48,BZAI,0.29,5.15,523180000
2025-02-18 03:48,UDMY,0.28,10.01,1460000000
2025-02-18 03:48,TNYA,0.27,1.2,95060000
2025-02-18 03:48,TCX,0.27,19.15,210740000
2025-02-18 03:48,PACB,0.25,1.85,544480000
2025-02-18 03:48,RXRX,0.24,10.53,4150000000
2025-02-18 03:48,GDHG,0.23,1.42,5860000
2025-02-18 03:48,GMHS,0.23,2.12,113570000
2025-02-18 03:48,SOBR,0.23,1.05,967930
2025-02-18 09:30,JTAI,1.34,6.03,7850000
2025-02-18 09:30,SRM,0.96,0.7,9710000
2025-02-18 09:30,WRD,0.83,31.5,8650000000
2025-02-18 09:30,INLF,0.81,16.33,236780000
2025-02-18 09:30,MBRX,0.72,2.18,6540000
2025-02-18 09:30,SPGC,0.49,0.89,7920000
2025-02-18 09:30,ALLO,0.45,2.04,427730000
2025-02-18 09:30,FTEL,0.36,1.21,24350000
2025-02-18 09:30,XHG,0.35,0.99,20320000
2025-02-18 09:30,FORA,0.3,3.59,111350000
2025-02-18 09:30,CNSP,0.3,0.14,8050000
2025-02-18 09:30,BZAI,0.29,5.15,523180000
2025-02-18 09:30,UDMY,0.28,10.01,1460000000
2025-02-18 09:30,TNYA,0.27,1.2,95060000
2025-02-18 09:30,TCX,0.27,19.15,210740000
2025-02-18 09:30,PACB,0.25,1.85,544480000
2025-02-18 09:30,RXRX,0.24,10.53,4150000000
2025-02-18 09:30,GDHG,0.23,1.42,5860000
2025-02-18 09:30,GMHS,0.23,2.12,113570000
2025-02-18 09:30,SOBR,0.23,1.05,967930
2025-02-18 09:30,JTAI,1.34,6.03,7850000
2025-02-18 09:30,SRM,0.96,0.7,9710000
2025-02-18 09:30,WRD,0.83,31.5,8650000000
2025-02-18 09:30,INLF,0.81,16.33,236780000
2025-02-18 09:30,MBRX,0.72,2.18,6540000
2025-02-18 09:30,SPGC,0.49,0.89,7920000
2025-02-18 09:30,ALLO,0.45,2.04,427730000
2025-02-18 09:30,FTEL,0.36,1.21,24350000
2025-02-18 09:30,XHG,0.35,0.99,20320000
2025-02-18 09:30,FORA,0.3,3.59,111350000
2025-02-18 09:30,CNSP,0.3,0.14,8050000
2025-02-18 09:30,BZAI,0.29,5.15,523180000
2025-02-18 09:30,UDMY,0.28,10.01,1460000000
2025-02-18 09:30,TNYA,0.27,1.2,95060000
2025-02-18 09:30,TCX,0.27,19.15,210740000
2025-02-18 09:30,PACB,0.25,1.85,544480000
2025-02-18 09:30,RXRX,0.24,10.53,4150000000
2025-02-18 09:30,GDHG,0.23,1.42,5860000
2025-02-18 09:30,GMHS,0.23,2.12,113570000
