2025-02-19 09:30,GCL,1.53,7.5,958500000
2025-02-19 09:30,EFOI,1.09,2.72,14310000
2025-02-19 09:30,STAI,0.71,3.51,65720000
2025-02-19 09:30,KWE,0.7,0.79,6450000
2025-02-19 09:30,ADTX,0.57,0.11,1570000
2025-02-19 09:30,HCTI,0.5,0.72,4080000
2025-02-19 09:30,WGS,0.48,112.76,3100000000
2025-02-19 09:30,NKLA,0.41,0.77,64690000
2025-02-19 09:30,ALLO,0.39,2.84,595470000
2025-02-19 09:30,DGLY,0.37,0.1,579700
2025-02-19 09:30,TWG,0.36,0.28,8050000
2025-02-19 09:30,SRM,0.36,0.95,13180000
2025-02-19 09:30,GWH,0.35,5.43,64520000
2025-02-19 09:30,LNZA,0.35,1.01,199760000
2025-02-19 09:30,PRPH,0.35,0.44,10480000
2025-02-19 09:30,CGBS,0.33,0.39,26980000
2025-02-19 09:30,PRFX,0.32,3.71,3250000
2025-02-19 09:30,SLDB,0.32,5.3,211760000
2025-02-19 09:30,REBN,0.3,5.23,19210000
2025-02-19 09:30,BNRG,0.3,1.38,11170000
2025-02-19 09:30,GCL,1.53,7.5,958500000
2025-02-19 09:30,EFOI,1.09,2.72,14310000
2025-02-19 09:30,STAI,0.71,3.51,65720000
2025-02-19 09:30,KWE,0.7,0.79,6450000
2025-02-19 09:30,ADTX,0.57,0.11,1570000
2025-02-19 09:30,HCTI,0.5,0.72,4080000
2025-02-19 09:30,WGS,0.48,112.76,3100000000
2025-02-19 09:30,NKLA,0.41,0.77,64690000
2025-02-19 09:30,ALLO,0.39,2.84,595470000
2025-02-19 09:30,DGLY,0.37,0.1,579700
2025-02-19 09:30,TWG,0.36,0.28,8050000
2025-02-19 09:30,SRM,0.36,0.95,13180000
2025-02-19 09:30,GWH,0.35,5.43,64520000
2025-02-19 09:30,LNZA,0.35,1.01,199760000
2025-02-19 09:30,PRPH,0.35,0.44,10480000
2025-02-19 09:30,CGBS,0.33,0.39,26980000
2025-02-19 09:30,PRFX,0.32,3.71,3250000
2025-02-19 09:30,SLDB,0.32,5.3,211760000
2025-02-19 09:30,REBN,0.3,5.23,19210000
2025-02-19 09:30,BNRG,0.3,1.38,11170000
2025-02-19 09:31,STAI,0.71,3.51,65720000
2025-02-19 09:31,KWE,0.7,0.79,6450000
2025-02-19 09:31,ADTX,0.57,0.11,1570000
2025-02-19 09:31,HCTI,0.5,0.72,4080000
2025-02-19 09:31,NKLA,0.41,0.77,64690000
2025-02-19 09:31,DGLY,0.37,0.1,579700
2025-02-19 09:31,TWG,0.36,0.28,8050000
2025-02-19 09:31,SRM,0.36,0.95,13180000
2025-02-19 09:31,GWH,0.35,5.43,64520000
2025-02-19 09:31,LNZA,0.35,1.01,199760000
2025-02-19 09:31,PRPH,0.35,0.44,10480000
2025-02-19 09:31,CGBS,0.33,0.39,26980000
2025-02-19 09:31,PRFX,0.32,3.71,3250000
2025-02-19 09:31,SLDB,0.32,5.3,211760000
2025-02-19 09:31,REBN,0.3,5.23,19210000
2025-02-19 09:31,BNRG,0.3,1.38,11170000
2025-02-19 09:31,PULM,0.29,10.02,36600000
2025-02-19 09:31,WRD,0.28,40.4,11090000000
2025-02-19 09:31,YYAI,0.28,0.57,8350000
2025-02-19 09:31,EDIT,0.26,1.74,143630000
2025-02-19 09:31,STAI,0.71,3.51,65720000
2025-02-19 09:31,KWE,0.7,0.79,6450000
2025-02-19 09:31,ADTX,0.57,0.11,1570000
2025-02-19 09:31,HCTI,0.5,0.72,4080000
2025-02-19 09:31,NKLA,0.41,0.77,64690000
2025-02-19 09:31,DGLY,0.37,0.1,579700
2025-02-19 09:31,TWG,0.36,0.28,8050000
2025-02-19 09:31,SRM,0.36,0.95,13180000
2025-02-19 09:31,GWH,0.35,5.43,64520000
2025-02-19 09:31,LNZA,0.35,1.01,199760000
2025-02-19 09:31,PRPH,0.35,0.44,10480000
2025-02-19 09:31,CGBS,0.33,0.39,26980000
2025-02-19 09:31,PRFX,0.32,3.71,3250000
2025-02-19 09:31,SLDB,0.32,5.3,211760000
2025-02-19 09:31,REBN,0.3,5.23,19210000
2025-02-19 09:31,BNRG,0.3,1.38,11170000
2025-02-19 09:31,PULM,0.29,10.02,36600000
2025-02-19 09:31,WRD,0.28,40.4,11090000000
2025-02-19 09:31,YYAI,0.28,0.57,8350000
2025-02-19 09:31,EDIT,0.26,1.74,143630000
2025-02-19 09:32,STAI,0.71,3.51,65720000
2025-02-19 09:32,ADTX,0.57,0.11,1570000
2025-02-19 09:32,HCTI,0.5,0.72,4080000
2025-02-19 09:32,NKLA,0.41,0.77,64690000
2025-02-19 09:32,DGLY,0.37,0.1,579700
2025-02-19 09:32,SRM,0.36,0.95,13180000
2025-02-19 09:32,GWH,0.35,5.43,64520000
2025-02-19 09:32,LNZA,0.35,1.01,199760000
2025-02-19 09:32,SEDG,0.35,22.29,1290000000
2025-02-19 09:32,PRPH,0.35,0.44,10480000
2025-02-19 09:32,CGBS,0.33,0.39,26980000
2025-02-19 09:32,PRFX,0.32,3.71,3250000
2025-02-19 09:32,REBN,0.3,5.23,19210000
2025-02-19 09:32,BNRG,0.3,1.38,11170000
2025-02-19 09:32,PULM,0.29,10.02,36600000
2025-02-19 09:32,WRD,0.28,40.4,11090000000
2025-02-19 09:32,YYAI,0.28,0.57,8350000
2025-02-19 09:32,EDIT,0.26,1.74,143630000
2025-02-19 09:32,JL,0.25,5.24,16450000
2025-02-19 09:32,BMRA,0.24,1.03,18890000
2025-02-19 09:32,STAI,0.71,3.51,65720000
2025-02-19 09:32,ADTX,0.57,0.11,1570000
2025-02-19 09:32,HCTI,0.5,0.72,4080000
2025-02-19 09:32,NKLA,0.41,0.77,64690000
2025-02-19 09:32,DGLY,0.37,0.1,579700
2025-02-19 09:32,SRM,0.36,0.95,13180000
2025-02-19 09:32,GWH,0.35,5.43,64520000
2025-02-19 09:32,LNZA,0.35,1.01,199760000
2025-02-19 09:32,SEDG,0.35,22.29,1290000000
2025-02-19 09:32,PRPH,0.35,0.44,10480000
2025-02-19 09:32,CGBS,0.33,0.39,26980000
2025-02-19 09:32,PRFX,0.32,3.71,3250000
2025-02-19 09:32,REBN,0.3,5.23,19210000
2025-02-19 09:32,BNRG,0.3,1.38,11170000
2025-02-19 09:32,PULM,0.29,10.02,36600000
2025-02-19 09:32,WRD,0.28,40.4,11090000000
2025-02-19 09:32,YYAI,0.28,0.57,8350000
2025-02-19 09:32,EDIT,0.26,1.74,143630000
2025-02-19 09:32,JL,0.25,5.24,16450000
2025-02-19 09:32,BMRA,0.24,1.03,18890000
2025-02-19 09:33,EFOI,1.09,2.72,14310000
2025-02-19 09:33,LYT,0.98,0.44,10040000
2025-02-19 09:33,SINT,0.87,5.16,6920000
2025-02-19 09:33,KWE,0.7,0.79,6450000
2025-02-19 09:33,ADTX,0.57,0.11,1570000
2025-02-19 09:33,TRUG,0.56,0.62,13280000
2025-02-19 09:33,HCTI,0.5,0.72,4080000
2025-02-19 09:33,WGS,0.48,112.76,3100000000
2025-02-19 09:33,ALLO,0.39,2.84,595470000
2025-02-19 09:33,SRM,0.36,0.95,13180000
2025-02-19 09:33,GWH,0.35,5.43,64520000
2025-02-19 09:33,PRPH,0.35,0.44,10480000
2025-02-19 09:33,CGBS,0.33,0.39,26980000
2025-02-19 09:33,PRFX,0.32,3.71,3250000
2025-02-19 09:33,BNRG,0.3,1.38,11170000
2025-02-19 09:33,TRNR,0.3,1.56,2190000
2025-02-19 09:33,PULM,0.29,10.02,36600000
2025-02-19 09:33,WRD,0.28,40.4,11090000000
2025-02-19 09:33,YYAI,0.28,0.57,8350000
2025-02-19 09:33,EDIT,0.26,1.74,143630000
2025-02-19 09:33,EFOI,1.09,2.72,14310000
